date,time,datetime,timezone,message_id,html_file,has_text,photo_count,file_count,photos,files,source,api_message_id,text
2026-06-24,19:33:29,2026-06-24T19:33:29+09:00,UTC+09:00,message4881,telegram_api,True,0,0,,,telegram_api,4881,"🔔오늘 퀄컴 투자자의날에서
AI에이전트/데이터센터용CPU/새로운 HW등
발표될 가능성이 있습니다

장 분위기만 좋다면
퀄컴도 꽤 오를 수 있겠습니다
(단타 추천 X , 참고용)"
2026-06-24,19:50:02,2026-06-24T19:50:02+09:00,UTC+09:00,message4882,telegram_api,False,1,0,,,telegram_api,4882,
2026-06-24,19:51:03,2026-06-24T19:51:03+09:00,UTC+09:00,message4883,telegram_api,True,0,0,,,telegram_api,4883,💰SK하이닉스도 2.5% 주식발행
2026-06-24,19:51:09,2026-06-24T19:51:09+09:00,UTC+09:00,message4884,telegram_api,True,0,0,,,telegram_api,4884,->사실상 AI인프라 유동성 공급입니다
2026-06-24,19:51:41,2026-06-24T19:51:41+09:00,UTC+09:00,message4885,telegram_api,True,0,0,,,telegram_api,4885,"예) 새로 발행해서 조달한 돈으로
첨단 메모리 장비 구매

= 반도체 장비주에 호재"
2026-06-24,19:52:12,2026-06-24T19:52:12+09:00,UTC+09:00,message4886,telegram_api,True,0,0,,,telegram_api,4886,"*하이닉스 뿐 아니라
일본의 키옥시아(메모리 대장)도
미국 ADR 상장 준비 중입니다

대규모 공급이 이어집니다"
2026-06-24,19:58:04,2026-06-24T19:58:04+09:00,UTC+09:00,message4887,telegram_api,True,0,0,,,telegram_api,4887,"<⚠️피날레가 다가오는 중>

분위기를 망치고자
함은 아닙니다만

리스크 관리 차원에서
'미리' 말씀드립니다

사상 초유의 역대급
신규상장 러시가
이어지고 있고,
(스페이스X, 앤트로픽, 오픈AI
+ 주요 메모리주 ADR상장 등)

보통 이는
증시의 정점(피날레)에
거의 다 왔다는 신호로도
해석이 가능합니다

시점상
올 3-4분기 사이가
유력할텐데요

IPO로 돈복사한다는
소리 마구 나오고
미국 상장 ADR 버블이
불면

그때부터는
현금을 계속
늘리는게 맞지 않나
싶습니다

(일단 기본 시나리오는
이렇게 짜두고 있습니다)"
2026-06-24,19:58:42,2026-06-24T19:58:42+09:00,UTC+09:00,message4888,telegram_api,True,0,0,,,telegram_api,4888,"🐵요약 : 파티 규모가
커지고 있다,

그럴수록
슬슬 파티가
끝날 수 있다는
마음의 준비도 하는게 좋다"
2026-06-24,20:12:27,2026-06-24T20:12:27+09:00,UTC+09:00,message4889,telegram_api,False,1,0,,,telegram_api,4889,
2026-06-24,20:12:40,2026-06-24T20:12:40+09:00,UTC+09:00,message4890,telegram_api,True,0,0,,,telegram_api,4890,"🛢유가 쭉쭉 내려갑니다
잘하면 70불대도 깰 것 같습니다

매우 좋은 신호입니다"
2026-06-24,21:01:35,2026-06-24T21:01:35+09:00,UTC+09:00,message4891,telegram_api,True,0,0,,,telegram_api,4891,"😂지금 외신과 외국인 투자자들
전부 하이닉스 상장 얘기밖에 안하네요

마이크론과 함께
메모리 관심이 폭주 중입니다
(다른 뉴스는 전부 묻히는 중)"
2026-06-24,21:04:58,2026-06-24T21:04:58+09:00,UTC+09:00,message4892,telegram_api,False,1,0,,,telegram_api,4892,
2026-06-24,21:05:27,2026-06-24T21:05:27+09:00,UTC+09:00,message4893,telegram_api,True,0,0,,,telegram_api,4893,"🎙블룸버그
""대만 젊은이들이 돈복사 외치는 중""

""26세 젊은 대만 투자자,
아무 주식이나 사면 돈 복사 된다"""
2026-06-24,21:05:51,2026-06-24T21:05:51+09:00,UTC+09:00,message4894,telegram_api,True,0,0,,,telegram_api,4894,"블룸버그는
AI 광기 구간 진입했다며
해당 사례를 소개했습니다"
2026-06-24,22:35:05,2026-06-24T22:35:05+09:00,UTC+09:00,message4895,telegram_api,False,1,0,,,telegram_api,4895,
2026-06-24,22:35:17,2026-06-24T22:35:17+09:00,UTC+09:00,message4896,telegram_api,True,0,0,,,telegram_api,4896,"🔔장초반 증시 전반 상승 출발,
오늘은 유가하락으로 여행주가 특히 강합니다"
2026-06-24,22:35:42,2026-06-24T22:35:42+09:00,UTC+09:00,message4897,telegram_api,False,1,0,,,telegram_api,4897,
2026-06-24,22:35:50,2026-06-24T22:35:50+09:00,UTC+09:00,message4898,telegram_api,True,0,0,,,telegram_api,4898,"익스피디아, 부킹홀딩스,
항공주 등 전반 강세 출발합니다"
2026-06-25,07:45:53,2026-06-25T07:45:53+09:00,UTC+09:00,message4899,telegram_api,False,1,0,,,telegram_api,4899,
2026-06-25,07:45:59,2026-06-25T07:45:59+09:00,UTC+09:00,message4900,telegram_api,True,0,0,,,telegram_api,4900,↗️장마감후) 마이크론 실적 슈퍼 서프라이즈
2026-06-25,07:46:07,2026-06-25T07:46:07+09:00,UTC+09:00,message4901,telegram_api,True,0,0,,,telegram_api,4901,*마이크론이 (전세계)증시를 구합니다
2026-06-25,07:46:32,2026-06-25T07:46:32+09:00,UTC+09:00,message4902,telegram_api,True,1,0,,,telegram_api,4902,시간외)
2026-06-25,07:46:41,2026-06-25T07:46:41+09:00,UTC+09:00,message4903,telegram_api,True,1,0,,,telegram_api,4903,시간외)
